"Site","reach","member","esm","scenario","bracket","year","anomaly","logQ_obs_cfs","Days_Since_Freshet","logTP_mg_L","Temp_oC","pred_logCHLa","lag_y","temp_extrapolated"
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2026,1.76044430926629,3.32012291173446,84.7997804878049,1.22492162326746,19.552,1.86210253041703,2.15447364895621,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2027,1.78697265128045,3.33357910403467,84.5597804878049,1.23150115991893,19.606,1.82323100309945,1.86210253041703,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2028,1.78777491968813,3.35727953104486,82.8997804878049,1.23838718788812,19.66,1.81173645080632,1.82323100309945,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2029,1.78344267028663,3.37073247373853,82.0897804878049,1.2419523350594,19.714,1.80914144313515,1.81173645080632,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2030,1.77012501471903,3.37225296844438,76.6597804878049,1.24478146802477,19.769,1.7984770102219,1.80914144313515,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2031,1.77418984131798,3.38697825869202,75.2797804878049,1.2499638044234,19.823,1.7912457569476,1.7984770102219,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2032,1.74012017627157,3.40185271031778,77.5597804878049,1.24910043224535,19.877,1.8102360937434,1.7912457569476,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2033,1.75440055392838,3.41593450683513,75.1797804878048,1.25566850476546,19.931,1.79934439254238,1.8102360937434,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2034,1.74637786985152,3.42090083764502,76.5597804878049,1.25576047319787,19.985,1.80765055297549,1.79934439254238,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2035,1.78167767978972,3.42598372747778,75.6597804878049,1.26167507310878,20.039,1.7946322553355,1.80765055297549,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2036,1.77707800758565,3.44408564134653,72.6597804878049,1.2676493858963,20.093,1.78547650392552,1.7946322553355,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2037,1.77563392445181,3.45196465056637,82.4697804878049,1.26384916096692,20.148,1.81828242608935,1.78547650392552,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2038,1.76975062279545,3.44843230640266,84.7497804878049,1.2617876974459,20.202,1.83480521409269,1.81828242608935,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2039,1.78365660852868,3.45551117670968,87.0897804878049,1.26434667773108,20.256,1.84084041482957,1.83480521409269,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2040,1.79381867502604,3.45980892024695,86.4697804878049,1.26740687550788,20.31,1.83891248249618,1.84084041482957,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2041,1.79296292205784,3.46284259395771,85.2797804878049,1.26889206084087,20.338,1.83697362951531,1.83891248249618,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2042,1.7630650527314,3.4571775642634,88.3297804878049,1.26323388898629,20.367,1.8604464440117,1.83697362951531,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2043,1.76028385558475,3.45653681288683,86.1797804878048,1.2641108728461,20.395,1.85944457557816,1.8604464440117,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2044,1.7527425325525,3.47318517497897,86.3697804878049,1.26732338085156,20.424,1.86197760709985,1.85944457557816,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2045,1.74263395061565,3.47763774353357,84.7997804878049,1.26848627087749,20.452,1.86259851662836,1.86197760709985,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2046,1.73701807176185,3.47451978109815,84.4697804878049,1.26779759821337,20.481,1.86668272074469,1.86259851662836,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2047,1.72867448032191,3.46745090822903,87.6097804878049,1.2642811510736,20.509,1.88336707480641,1.86668272074469,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2048,1.7200099815189,3.46415074493225,87.6597804878049,1.26313604311017,20.538,1.89133022702779,1.88336707480641,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2049,1.71043624518717,3.44128376861265,96.7997804878049,1.2552209599204,20.566,1.92944175853641,1.89133022702779,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2050,1.698937064677,3.42698846570275,106.089780487805,1.25326475311483,20.595,1.96919628938688,1.92944175853641,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2051,1.70936655397693,3.42096461524372,112.039780487805,1.25659074799757,20.624,1.98933438626888,1.96919628938688,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2052,1.7118268437605,3.41440118822798,112.089780487805,1.25568572206652,20.652,1.99406402836084,1.98933438626888,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2053,1.71931468223224,3.40390794737058,118.139780487805,1.25961928965332,20.68,2.01243778274983,1.99406402836084,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2054,1.72038437344248,3.39528297422225,120.229780487805,1.26033246987572,20.709,2.02335690428293,2.01243778274983,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2055,1.75204723326584,3.40278180664968,117.369780487805,1.26215058173738,20.737,2.00637383625361,2.02335690428293,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2056,1.71712181525123,3.40373007663012,118.139780487805,1.26040405603732,20.766,2.02225368759146,2.00637383625361,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2057,1.7092595848559,3.39087864796888,121.329780487805,1.26068109516409,20.794,2.03979948628411,2.02225368759146,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2058,1.7109710907923,3.38764739367104,111.419780487805,1.25116601078153,20.823,2.01744435964192,2.03979948628411,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2059,1.72594676773578,3.39906412829099,114.179780487805,1.25740315149487,20.851,2.01810905539166,2.01744435964192,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2060,1.71738923805379,3.40832930040549,112.519780487805,1.25776562308451,20.88,2.01793544583106,2.01810905539166,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2061,1.70818989364565,3.40758742522544,113.899780487805,1.25829631573526,20.908,2.02789198516362,2.01793544583106,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2062,1.698937064677,3.39825365660815,113.039780487805,1.25514961924128,20.937,2.03426692730722,2.02789198516362,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2063,1.72455616916245,3.4017396939207,111.709780487805,1.257280995458,20.965,2.02384398674568,2.03426692730722,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2064,1.72589328317526,3.4018990675126,115.039780487805,1.2604483437823,20.994,2.03427442403996,2.02384398674568,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2065,1.74140380572387,3.3815492806835,115.939780487805,1.25842002482861,21.023,2.03823960560749,2.03427442403996,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2066,1.75643296722785,3.37982842478366,118.899780487805,1.26269333780171,21.051,2.04396774000259,2.03823960560749,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2067,1.75151238766071,3.37806501734719,120.609780487805,1.2640125440911,21.08,2.05395654725817,2.04396774000259,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2068,1.75391919288377,3.38488029107777,120.419780487805,1.26588033792319,21.108,2.05511371967058,2.05395654725817,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2069,1.74787543754587,3.38510620399585,119.369780487805,1.264547399235,21.136,2.0574572931421,2.05511371967058,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2070,1.7432757653418,3.39826534281438,111.939780487805,1.26066305591242,21.165,2.04000282873687,2.0574572931421,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2071,1.73846215489568,3.39740556772377,102.659780487805,1.25573390367157,21.194,2.01697974612564,2.04000282873687,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2072,1.75263556343147,3.40130667526137,100.849780487805,1.25786838419997,21.222,2.00649702785886,2.01697974612564,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2073,1.76279762992883,3.40426347045302,102.329780487805,1.26015171349611,21.25,2.00835876332944,2.00649702785886,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2074,1.75343783183916,3.41350322736889,93.1797804878048,1.26162951665148,21.279,1.98646951860697,2.00835876332944,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2075,1.73787382473005,3.43048097920059,93.9397804878049,1.26414478055806,21.307,1.99230224375983,1.98646951860697,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2076,1.69294679389961,3.43134725507126,93.6597804878049,1.26110489398708,21.336,2.01141596242693,1.99230224375983,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2077,1.69155619532629,3.43412499910819,92.3297804878049,1.26226172348289,21.364,2.01211088317786,2.01141596242693,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2078,1.72493056108604,3.441710446402,92.1797804878048,1.26695162369312,21.393,2.00100122914294,2.01211088317786,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2079,1.73835518577466,3.4545763625799,92.0897804878049,1.27133239899356,21.421,1.99526006156673,2.00100122914294,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2080,1.72567934493321,3.44442639880449,91.6597804878049,1.26843973677011,21.45,2.00295974325533,1.99526006156673,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2081,1.73054643993984,3.44189280259519,93.5597804878049,1.2678138730034,21.45,2.00800669934374,2.00295974325533,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2082,1.71947513591377,3.43627344853961,90.5597804878049,1.26645457293994,21.45,2.00461136616239,2.00800669934374,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2083,1.72161451833427,3.44927479580263,89.5197804878049,1.26989665581482,21.45,1.99802491938425,2.00461136616239,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2084,1.72188194113683,3.44915268413258,91.7097804878048,1.26916158763054,21.45,2.00391603348041,1.99802491938425,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2085,1.73894351594029,3.45986469773167,88.5197804878049,1.27413724308217,21.45,1.98657910057898,2.00391603348041,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2086,1.7023600765498,3.45965676341379,91.3297804878049,1.27006287232307,21.45,2.00701384062153,1.98657910057898,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2087,1.69198407181039,3.45577911593323,92.9897804878049,1.26797074887722,21.45,2.01842870692607,2.00701384062153,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2088,1.68540547086736,3.45082289330871,90.5197804878049,1.2670920359768,21.45,2.0154310426581,2.01842870692607,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2089,1.68775879152991,3.45166162357268,89.0897804878049,1.26797247173801,21.45,2.00982123809108,2.0154310426581,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2090,1.68947029746631,3.44713243358803,89.9297804878048,1.26677299567168,21.45,2.01202088529886,2.00982123809108,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2091,1.70252053023134,3.44436072086748,88.1497804878049,1.2678346445418,21.45,2.00252822617929,2.01202088529886,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2092,1.71781711453789,3.44833946329012,88.7497804878049,1.26967788498572,21.45,1.99708060065294,2.00252822617929,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2093,1.70760156348002,3.45220898423538,89.6597804878049,1.26937397694783,21.45,2.00239548749278,1.99708060065294,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2094,1.70396461336517,3.44911370509439,88.6397804878049,1.26880004848479,21.45,2.00171896700312,2.00239548749278,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2095,1.71450107178612,3.43622794226532,89.6797804878048,1.26635250568257,21.45,2.00322450507908,2.00171896700312,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2096,1.73033250169779,3.42043284885294,86.7297804878049,1.26539250614632,21.45,1.99138284764923,2.00322450507908,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2097,1.77098076768723,3.41545738861003,87.5397804878049,1.26778192267321,21.45,1.97855041344613,1.99138284764923,FALSE
"BM","CLABE","CanESM2|rcp45","CanESM2","rcp45","low",2098,1.78189161803177,3.41271268879186,89.4897804878049,1.26755941719936,21.45,1.97968239085701,1.97855041344613,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2026,1.81270356852729,3.40598890612245,96.3251138211382,1.24927549321434,19.811,1.87074800454569,2.15447364895621,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2027,1.81232344435546,3.39592736435762,98.3751138211382,1.24773126801354,19.882,1.85525292320295,1.87074800454569,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2028,1.79190534598315,3.38030217997841,99.6651138211382,1.24253922365475,19.953,1.87125870271928,1.85525292320295,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2029,1.79472912554527,3.38040522143492,100.705113821138,1.24384496716325,20.025,1.87866149897815,1.87125870271928,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2030,1.79413178756098,3.37725547588049,102.185113821138,1.24415858773506,20.096,1.88863905723345,1.87866149897815,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2031,1.81340951341782,3.37809304065706,92.3751138211382,1.24786624355774,20.168,1.85809930206393,1.88863905723345,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2032,1.80401501602843,3.38039411029701,84.8051138211382,1.2510115398901,20.239,1.84039000394864,1.85809930206393,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2033,1.79869327762288,3.39468391197065,86.0951138211382,1.25368030569483,20.31,1.84742227193551,1.84039000394864,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2034,1.7905477596552,3.40404088678784,83.7051138211382,1.25685206984975,20.382,1.84770706197001,1.84742227193551,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2035,1.73982833444312,3.4149923136762,82.2851138211382,1.25568534752489,20.453,1.86592573021943,1.84770706197001,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2036,1.73559266509993,3.43500036833873,79.1351138211382,1.26248612381171,20.524,1.86175748136538,1.86592573021943,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2037,1.68916321268415,3.42274305672991,79.3251138211382,1.25676477612831,20.596,1.88745494582729,1.86175748136538,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2038,1.67216623185826,3.42112098597379,81.4251138211382,1.25473155223514,20.667,1.90921143375146,1.88745494582729,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2039,1.65549507175108,3.40571169656524,79.8551138211382,1.25193059502021,20.739,1.92168503047462,1.90921143375146,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2040,1.67634759774834,3.42379914475919,77.7051138211382,1.25957916786605,20.81,1.91183321756972,1.92168503047462,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2041,1.66445514151553,3.42097104956544,79.7551138211382,1.25745844248334,20.863,1.927213031237,1.91183321756972,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2042,1.6728721767488,3.42336567237556,77.1351138211382,1.26084736143494,20.917,1.9220200961277,1.927213031237,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2043,1.65136800931412,3.42835994975557,78.6651138211382,1.26013336618867,20.97,1.93851309486414,1.9220200961277,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2044,1.64224502919032,3.42208926586756,81.8051138211382,1.25683881635042,21.024,1.959564612713,1.93851309486414,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2045,1.6531057198139,3.43265219965411,81.7551138211382,1.26059613183831,21.078,1.96080990988958,1.959564612713,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2046,1.6418649050185,3.42602370129414,83.8051138211382,1.25780859410483,21.131,1.97782005549498,1.96080990988958,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2047,1.65712417534462,3.42814281698561,85.1851138211382,1.2592109535821,21.184,1.98292858563998,1.97782005549498,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2048,1.65755860296956,3.45030096439535,86.5151138211382,1.26415214021839,21.238,1.98876870760453,1.98292858563998,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2049,1.648544229752,3.47184338848004,84.5151138211382,1.26997224914511,21.291,1.98793875746402,1.98876870760453,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2050,1.64952169190812,3.48494947851176,83.3251138211382,1.27424715610437,21.345,1.98687986821278,1.98793875746402,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2051,1.64675221579911,3.49678320327524,82.3751138211382,1.27786238826994,21.398,1.98804150513415,1.98687986821278,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2052,1.63567431136306,3.49948907265585,84.1851138211382,1.27733775584749,21.452,2.00285944792668,1.98804150513415,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2053,1.63757493222219,3.49909652389937,90.8051138211382,1.27507698516896,21.505,2.0291989915474,2.00285944792668,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2054,1.66005656181298,3.49641603978125,91.1851138211382,1.27653317123962,21.559,2.03058475360196,2.0291989915474,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2055,1.66385780353123,3.49998098587774,93.0951138211382,1.27770243680599,21.612,2.03984747182402,2.03058475360196,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2056,1.67868264623241,3.49225903902455,95.7551138211382,1.27722130843519,21.666,2.05022049933972,2.03984747182402,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2057,1.6838414742786,3.47173044590458,97.5651138211382,1.27355444688283,21.72,2.06410988643882,2.05022049933972,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2058,1.71213357335301,3.4915339071905,98.8951138211382,1.28076154236555,21.773,2.06065122263448,2.06410988643882,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2059,1.71479444255578,3.4921536263206,96.5651138211382,1.28175164153708,21.826,2.05793650414224,2.06065122263448,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2060,1.77659177220391,3.51883315276849,96.5151138211382,1.29410056206791,21.88,2.03504183588633,2.05793650414224,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2061,1.75405583916,3.5194686775017,106.185113821138,1.29436096980907,21.933,2.07473458476639,2.03504183588633,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2062,1.76486222633045,3.54477553898123,107.565113821138,1.3023771262165,21.987,2.07892679784868,2.07473458476639,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2063,1.76366755036186,3.56326029947752,109.135113821138,1.30787729268214,22.04,2.08596654299501,2.07892679784868,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2064,1.78609487649954,3.57508983184347,108.705113821138,1.31333333421826,22.094,2.08024875072703,2.08596654299501,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2065,1.7732249581106,3.57768084131212,104.615113821138,1.31120167316544,22.148,2.07817148410504,2.08024875072703,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2066,1.76459070906486,3.57474517313044,104.565113821138,1.31025559114997,22.201,2.08724656469703,2.07817148410504,FALSE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2067,1.76062655698726,3.57909971848535,101.945113821138,1.3107013020308,22.254,2.08673826354539,2.08724656469703,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2068,1.76051795008102,3.58680353721829,101.705113821138,1.31299777653973,22.308,2.09011558129093,2.08673826354539,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2069,1.76909789567364,3.58713499648407,93.6651138211382,1.31462725159218,22.362,2.06920554140581,2.09011558129093,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2070,1.77295344084501,3.58349963607176,100.755113821138,1.31465091288059,22.415,2.09299134332353,2.06920554140581,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2071,1.76236426748703,3.57737930939237,98.8051138211382,1.3126172118724,22.468,2.10033965480428,2.09299134332353,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2072,1.76839195078311,3.5765641259319,98.1851138211382,1.31367499215764,22.522,2.10278957076751,2.10033965480428,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2073,1.79190534598315,3.58911158576023,95.0951138211382,1.31991066869952,22.575,2.08801044853114,2.10278957076751,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2074,1.783542614203,3.5968647673478,91.4251138211382,1.32211272201934,22.629,2.08285529454719,2.08801044853114,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2075,1.76676284718958,3.59535324412962,90.4751138211382,1.32088909856869,22.682,2.09170483541496,2.08285529454719,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2076,1.76936941293923,3.59748898548464,83.7051138211382,1.3253609389897,22.736,2.07603655752731,2.09170483541496,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2077,1.7555763358473,3.612633480816,78.3251138211382,1.33119034877189,22.79,2.06530224354009,2.07603655752731,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2078,1.72625247116365,3.62107958681591,78.8051138211382,1.33075050590583,22.843,2.08058160275215,2.06530224354009,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2079,1.70626880041628,3.60937678185312,77.7051138211382,1.32784743431509,22.896,2.09403589318306,2.08058160275215,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2080,1.70463969682274,3.60152892924524,78.1851138211382,1.32631446793551,22.95,2.10475849733638,2.09403589318306,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2081,1.70431387610404,3.58191284449428,79.2851138211382,1.32123500367607,22.95,2.11349636868895,2.10475849733638,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2082,1.71311103550913,3.57516014992694,74.1851138211382,1.3236055716069,22.95,2.09608986512684,2.11349636868895,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2083,1.72201680182046,3.56689676646038,74.1851138211382,1.3224877546651,22.95,2.09285873793387,2.09608986512684,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2084,1.7215280707424,3.57727789630555,72.8551138211382,1.32556782580443,22.95,2.0862380321536,2.09285873793387,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2085,1.70208743452621,3.57518659690178,73.6151138211382,1.3230999342104,22.95,2.0958034642364,2.0862380321536,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2086,1.70914688343153,3.57513950726651,76.8551138211382,1.32162204010573,22.95,2.10453669085346,2.0958034642364,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2087,1.71854138082092,3.58076876618644,79.8551138211382,1.32175565408086,22.95,2.11020361494263,2.10453669085346,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2088,1.7099614352283,3.57336185328768,78.2851138211382,1.32039285870476,22.95,2.11050717368488,2.11020361494263,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2089,1.7078436005567,3.57184998031344,77.0451138211382,1.32066790703333,22.95,2.10768640533695,2.11050717368488,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2090,1.70453108991651,3.56657120219984,83.1051138211382,1.31555858334822,22.95,2.12884760875556,2.10768640533695,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2091,1.71294812514978,3.56648039530906,74.8251138211382,1.32126384075662,22.95,2.10146280659312,2.12884760875556,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2092,1.7291305541789,3.57101457314234,77.2351138211382,1.32209815662966,22.95,2.09967156803368,2.10146280659312,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2093,1.7300537128819,3.57443901079676,76.8051138211382,1.32321003547645,22.95,2.09707019742559,2.09967156803368,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2094,1.69834049626107,3.56438591794559,79.5251138211382,1.31672693065822,22.95,2.1194030199162,2.09707019742559,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2095,1.71115611119689,3.56353733979335,85.7051138211382,1.31401000083076,22.95,2.13613061913592,2.1194030199162,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2096,1.7154460839932,3.57205988063625,86.1451138211382,1.31603252335608,22.95,2.13568458373449,2.13613061913592,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2097,1.70947270415023,3.5742031057023,95.8251138211382,1.31302689563103,22.95,2.16660183724903,2.13568458373449,TRUE
"BM","CLABE","CanESM2|rcp85","CanESM2","rcp85","high",2098,1.73103117503802,3.56095828415418,104.175113821138,1.31280967188079,22.95,2.18844828448617,2.16660183724903,TRUE
"BM","CLABE","CanESM5|ssp245","CanESM5","ssp245","low",2026,1.79589723016486,3.42293352819964,67.8087804878049,1.26171053545477,19.552,1.77802926449149,2.15447364895621,FALSE
"BM","CLABE","CanESM5|ssp245","CanESM5","ssp245","low",2027,1.80541241589657,3.4230229755944,58.6187804878049,1.2663414959006,19.606,1.70838737277846,1.77802926449149,FALSE
"BM","CLABE","CanESM5|ssp245","CanESM5","ssp245","low",2028,1.82363641568781,3.42834015615832,58.3387804878049,1.27063681919745,19.66,1.69439226473811,1.70838737277846,FALSE
"BM","CLABE","CanESM5|ssp245","CanESM5","ssp245","low",2029,1.80374591444074,3.43170690481329,67.5287804878049,1.26657931793847,19.714,1.73347381823197,1.69439226473811,FALSE
